_comma| | 
mp_subterfuge_misc05|credit where credit's due you're both doing a great job of disappointing me|credit where credit's due you're both doing a great job of disappointing me
mp_subterfuge_misc06|i just hate blue a little more|i just hate blue a little more
mp_subterfuge_misc07|i've been doing some reading did you know that the word orange is derived from the same latin root as the word traitor|i've been doing some reading did you know that the word orange is derived from the same latin root as the word traitor
mp_subterfuge_misc11|watching you try to sabotage one another i'm amazed you're still on friendly terms|watching you try to sabotage one another i'm amazed you're still on friendly terms
mp_subterfuge_misc14|blue please disregard the following statement orange you have been a shining light in an otherwise ungodly morass of incompetence|blue please disregard the following statement orange you have been a shining light in an otherwise ungodly morass of incompetence
mp_subterfuge_misc16|i would prefer to speak to one of you in private but since that is not an option here i will speak in code that only one of you will understand blue orange is plotting to destroy you|i would prefer to speak to one of you in private but since that is not an option here i will speak in code that only one of you will understand blue orange is plotting to destroy you
mp_taunts01|come on you were raised better than that|come on you were raised better than that
mp_taunts02|even humans as stupid as they are would say you look stupid when you do that|even humans as stupid as they are would say you look stupid when you do that
mp_taunts03|you're doing a great job of disappointing me|you're doing a great job of disappointing me
mp_taunts04|you're eagerness to test pleases me your inane gesturing does not|you're eagerness to test pleases me your inane gesturing does not
mp_taunts05|is it the lack of mirrors in test chambers that encourages you to do this|is it the lack of mirrors in test chambers that encourages you to do this
mp_taunts06|dancing is not science|dancing is not science
multiple_spheres01|begin juggling test in three two one|begin juggling test in three two one
prehub04|commence standing by in three two one|commence standing by in three two one
prehub14|you performed this test better than anyone on record this is a pre recorded message|you performed this test better than anyone on record this is a pre recorded message
prehub15|due to events beyond our control some testing environments may contain flood damage or ongoing tribal warfare resulting from the collapse of civilization|due to events beyond our control some testing environments may contain flood damage or ongoing tribal warfare resulting from the collapse of civilization
prehub16|if groups of hunter gatherers appear to have made this or any test chamber do not agitate them test through them|if groups of hunter gatherers appear to have made this or any test chamber do not agitate them test through them
prehub24|in the event that the enrichment center is currently being bombarded with fireballs meteorites or other objects from space please avoid unsheltered testing areas wherever a lack of shelter from space debris does not appear to be a deliberate part of the test|in the event that the enrichment center is currently being bombarded with fireballs meteorites or other objects from space please avoid unsheltered testing areas wherever a lack of shelter from space debris does not appear to be a deliberate part of the test
